tipo,precio,area,habitaciones,baños,parqueaderos,nombre,latitud,longitud,url,espacios,axe,axh,axa,parq2,garaje_bin,ppmc,pppz,pppp,new_index,pppp/pppz,pppp/ppmc,pppz/ppmc,barrio_te
apartamento,1300000000,150.0,3,3,2,castropol,6.216140270233154,-75.56697082519531,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-castropol-3-habitaciones-3-banos-2-garajes/21390-M6386078,8,18.75,50.0,22500.0,4,1,7631639.408896536,129979296.83372922,582141318.7978723,51.13542171501621,4.478723404255319,76.27998226950355,17.031634996041173,20.62591919209418
casa,1600000000,299.0,3,3,2,la florida,6.202182,-75.566565,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-la-tomatera-3-habitaciones-3-banos-2-garajes/13439-M6384913,8,37.375,99.66666666666667,89401.0,4,1,7710113.01686063,169905531.09072375,676633258.4573748,51.661230236847686,3.9824086603518265,87.75918809201623,22.036710839279646,21.00241302505602
apartamento,3100000000,400.0,4,5,2,lalinde,6.21464541,-75.56433928,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-la-linde-4-habitaciones-5-banos-2-garajes/12475-M4780751,11,36.36363636363637,100.0,160000.0,4,1,8212082.744136865,164535502.8801956,659755104.6862745,55.02465352208823,4.009803921568627,80.33955882352942,20.035782396088017,20.89622396180771
casa,850000000,150.0,3,4,1,la mota,6.208929538726807,-75.59899139404297,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-la-mota-3-habitaciones-4-banos-1-garajes/19097-M5608003,8,18.75,50.0,22500.0,1,1,6208960.679933286,97335243.5530086,514696969.6969697,41.60283338468812,5.287878787878787,82.89583333333333,15.676575931232092,20.349275110682086
apartamento,1650000000,310.0,3,3,2,las lomas no.1,6.2152046487,-75.5616343394,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-poblado-3-habitaciones-3-banos-2-garajes/14778-M5348078,8,38.75,103.33333333333333,96100.0,4,1,8215716.524453497,176623120.72892937,708105479.4520547,55.04900148704765,4.0091324200913245,86.18913242009131,21.49820045558086,21.003660819523347
apartamento,1800000000,210.0,3,4,2,los balsos no.1,6.1911420822143555,-75.55972290039062,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-los-balsos-no1-3-habitaciones-4-banos-2-garajes/14633-M6469203,9,23.333333333333332,70.0,44100.0,4,1,7358340.838913989,172961071.53917623,663291330.1662707,49.30419818866918,3.8349168646080756,90.14142517814726,23.50544441003407,21.050052370150777
casa,1320000000,245.0,4,5,3,los balsos no.2,6.1967716,-75.5678562,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-el-poblado-4-habitaciones-5-banos-3-garajes/10159-M6158264,12,20.416666666666668,61.25,60025.0,9,1,7313540.765550054,157184938.92275575,643517826.8717948,49.004017516917585,4.094017094017094,87.98991452991451,21.49231732776618,20.954371555726844
apartamento,1555000000,224.0,3,4,3,lalinde,6.2136106963,-75.568103157,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-castropol-3-habitaciones-4-banos-3-garajes/10159-M6477098,10,22.4,74.66666666666667,50176.0,9,1,8212082.744136865,164535502.8801956,659755104.6862745,55.02465352208823,4.009803921568627,80.33955882352942,20.035782396088017,20.89622396180771
apartamento,1350000000,134.7,2,3,2,la florida,6.2024970054626465,-75.56241607666016,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-la-florida-2-habitaciones-3-banos-2-garajes/597-M6292030,7,19.24285714285714,67.35,18144.089999999997,4,1,7710113.01686063,169905531.09072375,676633258.4573748,51.661230236847686,3.9824086603518265,87.75918809201623,22.036710839279646,21.00241302505602
apartamento,1980000000,85.0,2,3,2,la florida,6.202293,-75.567688,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-florida-2-habitaciones-3-banos-2-garajes/2671-M6324292,7,12.142857142857142,42.5,7225.0,4,1,7710113.01686063,169905531.09072375,676633258.4573748,51.661230236847686,3.9824086603518265,87.75918809201623,22.036710839279646,21.00241302505602
apartamento,1200000000,160.0,3,3,2,el tesoro,6.2023624361,-75.5567856997,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-poblado-sector-el-tesoro-3-habitaciones-3-banos-2-garajes/18157-M6088925,8,20.0,53.333333333333336,25600.0,4,1,7388640.035243283,181116061.45251396,714091960.352423,49.50721645236209,3.94273127753304,96.64727973568282,24.51277374301676,21.10447414707314
apartamento,1200000000,277.65,4,3,2,los conquistadores,6.2442912,-75.5800677,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-conquistadores-4-habitaciones-3-banos-2-garajes/17079-M5728150,9,30.849999999999998,69.4125,77089.52249999999,4,1,6476873.42764937,125414307.0539419,702903441.8604652,43.39796947580378,5.604651162790698,108.52511627906978,19.363402489626555,20.536286526593017
apartamento,3200000000,320.0,3,5,3,los balsos no.1,6.1819508,-75.5571687,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-los-balsos-poblado-3-habitaciones-5-banos-3-garajes/17801-M5764701,11,29.09090909090909,106.66666666666667,102400.0,9,1,7358340.838913989,172961071.53917623,663291330.1662707,49.30419818866918,3.8349168646080756,90.14142517814726,23.50544441003407,21.050052370150777
apartamento,1300000000,167.0,4,4,2,las lomas no.2,6.208884885,-75.556009689,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-las-lomas-no.-2-4-habitaciones-4-banos-2-garajes/18157-M6291794,10,16.7,41.75,27889.0,4,1,7040096.116872709,162809446.25407165,636719745.22293,47.17181519751421,3.9108280254777075,90.44191082802547,23.12602605863192,20.990641637643883
apartamento,1550000000,199.0,4,5,1,laureles,6.240087985992432,-75.5929183959961,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-laureles-4-habitaciones-5-banos-1-garajes/16705-M6475693,10,19.9,49.75,39601.0,1,1,6460195.111687219,127370563.38028169,634618245.6140351,43.286217246102424,4.982456140350878,98.23515151515151,19.716209987195903,20.668615533018688
apartamento,930000000,91.86,3,3,1,villa carlota,6.2234406,-75.57277,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-villa-carlota-3-habitaciones-3-banos-1-garajes/MC6412201,7,13.122857142857143,30.62,8438.2596,1,1,9860972.513248164,143798071.89642859,735405664.4931507,66.07295771827317,5.114155251141552,74.57739726027398,14.582544642857146,20.518777670719466
apartamento,564000000,83.0,4,3,2,la loma de los bernal,6.2196555,-75.604095,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-loma-de-los-bernal-4-habitaciones-3-banos-2-garajes/MC6369628,9,9.222222222222221,20.75,6889.0,4,1,6633757.902044472,100592392.3918919,485467632.84782606,44.44916612293312,4.826086956521738,73.18139130434783,15.163711711711715,20.287651983451244
casa,1675000000,260.0,3,5,2,san lucas,6.177904,-75.56092,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-san-lucas-3-habitaciones-5-banos-2-garajes/MC6399512,10,26.0,86.66666666666667,67600.0,4,1,7015939.76117399,163512395.83333334,645974897.1193416,47.009956733091485,3.9506172839506175,92.07246913580248,23.305843750000005,20.959144863995913
apartamento,650000000,118.0,3,2,1,los pinos,6.2513337,-75.59706,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-los-pinos-3-habitaciones-2-banos-1-garajes/MC6174748,6,19.666666666666668,39.333333333333336,13924.0,1,1,6074223.918451084,129788691.34246576,728813420.6153846,40.70003639052246,5.615384615384615,119.98461538461537,21.367123287671234,20.54353700141702
apartamento,1940000000,150.0,3,3,0,villa carlota,6.2183332,-75.57276,https://www.metrocuadrado.com/proyecto/palma/17855-C0033-03,6,25.0,50.0,22500.0,0,0,9860972.513248164,143798071.89642859,735405664.4931507,66.07295771827317,5.114155251141552,74.57739726027398,14.582544642857146,20.518777670719466
apartamento,960084896,91.02,2,3,1,villa carlota,6.219948,-75.57515,https://www.metrocuadrado.com/proyecto/linz-del-rio/16771-C0007-01,6,15.17,45.51,8284.640399999998,1,1,9860972.513248164,143798071.89642859,735405664.4931507,66.07295771827317,5.114155251141552,74.57739726027398,14.582544642857146,20.518777670719466
apartamento,1011000000,96.0,3,3,2,villa carlota,6.218699,-75.57316,https://www.metrocuadrado.com/proyecto/guayacanes/17855-C0014-01,8,12.0,32.0,9216.0,4,1,9860972.513248164,143798071.89642859,735405664.4931507,66.07295771827317,5.114155251141552,74.57739726027398,14.582544642857146,20.518777670719466
apartamento,1424723114,110.0,2,3,1,lalinde,6.213520301632212,-75.56942918686528,https://www.metrocuadrado.com/proyecto/amici/22164-C0005-01,6,18.333333333333332,55.0,12100.0,1,1,8212082.744136865,164535502.8801956,659755104.6862745,55.02465352208823,4.009803921568627,80.33955882352942,20.035782396088017,20.89622396180771
apartamento,1020000000,160.0,4,4,2,los conquistadores,6.240224,-75.5803625,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-los-conquistadores-4-habitaciones-4-banos-2-garajes/2511-M6449331,10,16.0,40.0,25600.0,4,1,6476873.42764937,125414307.0539419,702903441.8604652,43.39796947580378,5.604651162790698,108.52511627906978,19.363402489626555,20.536286526593017
apartamento,680000000,80.0,3,2,1,rosales,6.2341384,-75.5903155,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-malibu-3-habitaciones-2-banos-1-garajes/21834-M6473343,6,13.333333333333334,26.666666666666668,6400.0,1,1,5672048.346321793,118842681.25854993,782648648.6486486,38.00527889708859,6.585585585585585,137.98342342342343,20.95233926128591,20.461034742818008
casa,600000000,139.0,4,2,1,simon bolivar,6.247329235076904,-75.6040267944336,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-simon-bolivar-4-habitaciones-2-banos-1-garajes/21410-M6428570,7,19.857142857142858,34.75,19321.0,1,1,5283695.533931524,120135638.29787233,836500000.0,35.40314012037451,6.962962962962964,158.3172222222222,22.737047872340423,20.51174187391021
apartamento,490000000,49.0,2,2,1,miravalle,6.237214088439941,-75.6007308959961,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-miravalle-2-habitaciones-2-banos-1-garajes/16705-M6474881,5,9.8,24.5,2401.0,1,1,5284138.768634058,103750000.0,938260869.5652174,35.40610999253676,9.043478260869565,177.56173913043477,19.63423076923077,20.356619730945784
apartamento,740000000,96.0,3,2,1,laureles,6.246171951293945,-75.59324645996094,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-laureles-3-habitaciones-2-banos-1-garajes/13297-M6174257,6,16.0,32.0,9216.0,1,1,6460195.111687219,127370563.38028169,634618245.6140351,43.286217246102424,4.982456140350878,98.23515151515151,19.716209987195903,20.668615533018688
apartamento,950000000,186.0,3,4,2,los naranjos,6.197798728942871,-75.55308532714844,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-tesoro-3-habitaciones-4-banos-2-garajes/687-M2424916,9,20.666666666666668,62.0,34596.0,4,1,7138176.074295598,165344669.11764705,673259730.5389222,47.82899509240857,4.07185628742515,94.31817365269463,23.163433823529413,20.949477614086128
casa,1120000000,165.0,3,3,2,san lucas,6.179964065551758,-75.56400299072266,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-san-lucas-3-habitaciones-3-banos-2-garajes/687-M4765481,8,20.625,55.0,27225.0,4,1,7015939.76117399,163512395.83333334,645974897.1193416,47.009956733091485,3.9506172839506175,92.07246913580248,23.305843750000005,20.959144863995913
apartamento,1250000000,187.0,3,3,1,castropol,6.2194015,-75.5677762,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-poblado-3-habitaciones-3-banos-1-garajes/20811-M6005613,7,26.714285714285715,62.333333333333336,34969.0,1,1,7631639.408896536,129979296.83372922,582141318.7978723,51.13542171501621,4.478723404255319,76.27998226950355,17.031634996041173,20.62591919209418
apartamento,950000000,128.0,3,3,2,el diamante no.2,6.18513719,-75.570242634,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-diamante-no.-2-3-habitaciones-3-banos-2-garajes/21303-M6381003,8,16.0,42.666666666666664,16384.0,4,1,6938903.1868942855,145274509.80392158,617416666.6666666,46.49377698425788,4.249999999999999,88.979,20.93623529411765,20.736766307719375
apartamento,980000000,148.4,3,2,2,el tesoro,6.202236406,-75.559858132,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-tesoro-3-habitaciones-2-banos-2-garajes/11976-M6271261,7,21.2,49.46666666666667,22022.56,4,1,7388640.035243283,181116061.45251396,714091960.352423,49.50721645236209,3.94273127753304,96.64727973568282,24.51277374301676,21.10447414707314
casa,850000000,150.0,3,3,1,la mota,6.209928512573242,-75.59856414794922,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-la-mota-3-habitaciones-3-banos-1-garajes/20721-M6186028,7,21.428571428571427,50.0,22500.0,1,1,6208960.679933286,97335243.5530086,514696969.6969697,41.60283338468812,5.287878787878787,82.89583333333333,15.676575931232092,20.349275110682086
apartamento,1250000000,115.0,3,3,2,asomadera no.2,6.224581348,-75.561573644,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-asomadera-no.-2-3-habitaciones-3-banos-2-garajes/21303-M6376149,8,14.375,38.333333333333336,13225.0,4,1,7398122.30112476,152255072.46376812,677780645.1612903,49.57075190505892,4.451612903225806,91.6152258064516,20.580231884057973,20.77336775779268
apartamento,950000000,115.0,3,3,2,manila,6.2132799728,-75.5703614093,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-poblado-milla-de-oro-3-habitaciones-3-banos-2-garajes/20811-M6139301,8,14.375,38.333333333333336,13225.0,4,1,8137702.837620564,193191489.3617021,1055813953.4883721,54.52627464396661,5.465116279069767,129.74348837209303,23.740297872340424,21.002157925033718
casa,1570000000,240.0,3,4,2,el tesoro,6.203419208526611,-75.55488586425781,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-el-tesoro-3-habitaciones-4-banos-2-garajes/687-M4593019,9,26.666666666666668,80.0,57600.0,4,1,7388640.035243283,181116061.45251396,714091960.352423,49.50721645236209,3.94273127753304,96.64727973568282,24.51277374301676,21.10447414707314
apartamento,3190000000,320.0,3,4,3,los balsos no.2,6.1955805,-75.5698808,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-poblado-los-balsos-3-habitaciones-4-banos-3-garajes/20852-M6068097,10,32.0,106.66666666666667,102400.0,9,1,7313540.765550054,157184938.92275575,643517826.8717948,49.004017516917585,4.094017094017094,87.98991452991451,21.49231732776618,20.954371555726844
apartamento,1250000000,165.0,4,3,2,el tesoro,6.202216978,-75.558948518,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-tesoro-4-habitaciones-3-banos-2-garajes/11976-M5815403,9,18.333333333333332,41.25,27225.0,4,1,7388640.035243283,181116061.45251396,714091960.352423,49.50721645236209,3.94273127753304,96.64727973568282,24.51277374301676,21.10447414707314
apartamento,1260000000,167.0,3,4,2,santa maria de los angeles,6.190206050872803,-75.57931518554688,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-santa-maria-de-los-angeles-3-habitaciones-4-banos-2-garajes/687-M4865334,9,18.555555555555557,55.666666666666664,27889.0,4,1,7586689.421906994,143888210.3939648,608718563.8297873,50.83423655444438,4.2304964539007095,80.23507092198582,18.96587594300084,20.728009241580025
apartamento,750000000,74.0,3,2,1,cuarta brigada,6.2612165,-75.588325,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-cuarta-brigada-3-habitaciones-2-banos-1-garajes/21303-M6385804,6,12.333333333333334,24.666666666666668,5476.0,1,1,7439658.201732998,109576711.60220994,708335171.4285715,49.849061148999255,6.464285714285714,95.2107142857143,14.728729281767956,20.321393087047547
casa,1650000000,270.0,5,5,4,los balsos no.1,6.184793361,-75.559823865,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-los-balsos-no.-1-5-habitaciones-5-banos-4-garajes/14273-M6377457,14,19.285714285714285,54.0,72900.0,16,1,7358340.838913989,172961071.53917623,663291330.1662707,49.30419818866918,3.8349168646080756,90.14142517814726,23.50544441003407,21.050052370150777
apartamento,2100000000,367.0,4,5,3,el tesoro,6.2040219,-75.5588289,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-poblado-4-habitaciones-5-banos-3-garajes/20811-M6012914,12,30.583333333333332,91.75,134689.0,9,1,7388640.035243283,181116061.45251396,714091960.352423,49.50721645236209,3.94273127753304,96.64727973568282,24.51277374301676,21.10447414707314
casa,900000000,136.0,4,4,2,san lucas,6.184037208557129,-75.5617904663086,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-san-lucas-4-habitaciones-4-banos-2-garajes/687-M5726639,10,13.6,34.0,18496.0,4,1,7015939.76117399,163512395.83333334,645974897.1193416,47.009956733091485,3.9506172839506175,92.07246913580248,23.305843750000005,20.959144863995913
apartamento,1900000000,295.0,3,5,2,lalinde,6.2142205238342285,-75.56617736816406,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-la-linde-3-habitaciones-5-banos-2-garajes/21883-M6481430,10,29.5,98.33333333333333,87025.0,4,1,8212082.744136865,164535502.8801956,659755104.6862745,55.02465352208823,4.009803921568627,80.33955882352942,20.035782396088017,20.89622396180771
apartamento,1200000000,167.0,3,4,2,san lucas,6.179888725280762,-75.56471252441406,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-san-lucas-3-habitaciones-4-banos-2-garajes/687-M5456977,9,18.555555555555557,55.666666666666664,27889.0,4,1,7015939.76117399,163512395.83333334,645974897.1193416,47.009956733091485,3.9506172839506175,92.07246913580248,23.305843750000005,20.959144863995913
apartamento,1500000000,174.0,3,5,2,los balsos no.2,6.1963395,-75.5713085,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-los-balsos-no.-2-3-habitaciones-5-banos-2-garajes/11976-M5954743,10,17.4,58.0,30276.0,4,1,7313540.765550054,157184938.92275575,643517826.8717948,49.004017516917585,4.094017094017094,87.98991452991451,21.49231732776618,20.954371555726844
apartamento,1250000000,210.0,3,4,2,alejandria,6.1985896,-75.5697889,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-alejandria-3-habitaciones-4-banos-2-garajes/20811-M6005597,9,23.333333333333332,70.0,44100.0,4,1,7061101.707880057,152463909.7744361,602307920.7920792,47.31256211924138,3.9504950495049505,85.29942574257426,21.59208521303258,20.88207628452947
