tipo,precio,area,habitaciones,baños,parqueaderos,nombre,latitud,longitud,url,espacios,axe,axh,axa,parq2,garaje_bin,ppmc,pppz,pppp,new_index,pppp/pppz,pppp/ppmc,pppz/ppmc,barrio_count,barrio_te
apartamento,8700000,127.0,2,2,2,El Tesoro,6.204288482666016,-75.56065368652344,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-tesoro-2-habitaciones-2-banos-2-garajes/687-M4955204,6,21.166666666666668,63.5,16129.0,4,1,49096.0999682076,1080169.608501594,4303300.599491956,70.137285668868,3.983911939034716,87.65055884843353,22.00112858660999,563,
apartamento,17200000,240.0,3,3,2,La Florida,6.201653957366943,-75.56745147705078,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-alejandria-3-habitaciones-3-banos-2-garajes/687-M4544421,8,30.0,80.0,57600.0,4,1,48641.34779170759,975568.57573474,4090298.5781990523,69.48763970243941,4.192733017377567,84.0909794628752,20.05636397889977,350,
apartamento,6200000,180.0,4,3,1,Las Lomas No.2,6.20737,-75.55499,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-altos-del-poblado-4-habitaciones-3-banos-1-garajes/22122-M6481090,8,22.5,45.0,32400.0,1,1,47091.882247992864,965082.2669104205,4124218.75,67.27411749713266,4.2734375,87.578125,20.493601462522854,78,
apartamento,5700000,124.0,3,3,1,Castropol,6.216140270233154,-75.56697082519531,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-castropol-3-habitaciones-3-banos-1-garajes/687-M6061480,7,17.714285714285715,41.333333333333336,15376.0,1,1,51110.478136788275,812016.8067226891,3732489.270386266,73.0149687668404,4.5965665236051505,73.02786838340486,15.887482103952692,475,
apartamento,3800000,226.0,4,4,2,Los Naranjos,6.198076248168945,-75.55879211425781,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-los-naranjos-4-habitaciones-4-banos-2-garajes/687-M2126712,10,22.6,56.5,51076.0,4,1,53191.79337828114,954885.145482389,3779030.303030303,75.98827625468734,3.9575757575757575,71.04536363636365,17.951738131699848,186,
apartamento,12200000,160.0,3,4,1,El Tesoro,6.2029805183410645,-75.55723571777344,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-tesoro-3-habitaciones-4-banos-1-garajes/687-M3619641,8,20.0,53.333333333333336,25600.0,1,1,49096.0999682076,1080169.608501594,4303300.599491956,70.137285668868,3.983911939034716,87.65055884843353,22.00112858660999,563,
apartamento,11900000,120.0,3,3,2,Alejandría,6.197765827178955,-75.56597900390625,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-alejandria-3-habitaciones-3-banos-2-garajes/687-M4692673,8,15.0,40.0,14400.0,4,1,50327.58429434977,956401.826755297,3908419.689303905,71.89654899192824,4.086587436332767,77.65959252971138,19.003531366846698,338,
apartamento,6000000,149.0,3,5,2,Castropol,6.21437,-75.56731,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-poblado-3-habitaciones-5-banos-2-garajes/21891-M6384497,10,14.9,49.666666666666664,22201.0,4,1,51110.478136788275,812016.8067226891,3732489.270386266,73.0149687668404,4.5965665236051505,73.02786838340486,15.887482103952692,475,
casa,6600000,196.0,5,5,0,La Pilarica,6.2759900614,-75.5851537408,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-florida-nueva-5-habitaciones-5-banos/19795-M5691377,10,19.6,39.2,38416.0,0,0,35746.17346938775,560500.0,3503125.0,51.065962099125365,6.25,98.00000000000001,15.680000000000001,8,
apartamento,7200000,175.0,3,4,2,El Tesoro,6.2066450119018555,-75.55757904052734,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-tesoro-3-habitaciones-4-banos-2-garajes/687-M5829584,9,19.444444444444443,58.333333333333336,30625.0,4,1,49096.0999682076,1080169.608501594,4303300.599491956,70.137285668868,3.983911939034716,87.65055884843353,22.00112858660999,563,
casa,4500000,145.0,4,3,1,El Velódromo,6.25413,-75.59453,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-velodromo-4-habitaciones-3-banos-1-garajes/17698-M6338744,8,18.125,36.25,21025.0,1,1,34544.347473107366,678087.6494023905,4600000.0,49.349067818724805,6.783783783783783,133.16216216216216,19.62948207171315,37,
casa,12422504,293.0,3,4,2,El Tesoro,6.199116,-75.557406,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-el-tesoro-3-habitaciones-4-banos-2-garajes/2671-M6315167,9,32.55555555555556,97.66666666666667,85849.0,4,1,49096.0999682076,1080169.608501594,4303300.599491956,70.137285668868,3.983911939034716,87.65055884843353,22.00112858660999,563,
apartamento,7400000,140.0,3,4,2,Villa Carlota,6.22072838,-75.5745836,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-villa-carlota-3-habitaciones-4-banos-2-garajes/17021-M6256342,9,15.555555555555555,46.666666666666664,19600.0,4,1,55077.373494113235,766566.5722379603,3656729.7297297297,78.68196213444747,4.77027027027027,66.39259459459458,13.91799433427762,296,
apartamento,9000000,140.0,2,2,2,La Florida,6.202312,-75.562308,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-provenza-2-habitaciones-2-banos-2-garajes/847-M4914885,6,23.333333333333332,70.0,19600.0,4,1,48641.34779170759,975568.57573474,4090298.5781990523,69.48763970243941,4.192733017377567,84.0909794628752,20.05636397889977,350,
apartamento,11000000,150.0,3,4,2,Las Lomas No.2,6.211902,-75.55745,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-las-lomas-no.2-3-habitaciones-4-banos-2-garajes/847-M5829918,9,16.666666666666668,50.0,22500.0,4,1,47091.882247992864,965082.2669104205,4124218.75,67.27411749713266,4.2734375,87.578125,20.493601462522854,78,
apartamento,18500000,276.0,3,4,3,El Tesoro,6.20238,-75.55301,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-calera-3-habitaciones-4-banos-3-garajes/16120-M5627886,10,27.6,92.0,76176.0,9,1,49096.0999682076,1080169.608501594,4303300.599491956,70.137285668868,3.983911939034716,87.65055884843353,22.00112858660999,563,
apartamento,7500000,152.0,3,3,2,El Tesoro,6.203782,-75.560025,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-tesoro-3-habitaciones-3-banos-2-garajes/847-M5838520,8,19.0,50.666666666666664,23104.0,4,1,49096.0999682076,1080169.608501594,4303300.599491956,70.137285668868,3.983911939034716,87.65055884843353,22.00112858660999,563,
apartamento,5800000,67.0,1,2,1,Los Balsos No.1,6.192943,-75.563137,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-no.1-1-habitaciones-2-banos-1-garajes/847-M5858812,4,16.75,67.0,4489.0,1,1,52037.343937504564,1051901.7165937396,4139337.7483443706,74.33906276786367,3.9350993377483436,79.54552317880795,20.214362167620333,391,
apartamento,7400000,120.0,4,3,1,Patio Bonito,6.2063941,-75.5716829,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-poblado-4-habitaciones-3-banos-1-garajes/18714-M6473154,8,15.0,30.0,14400.0,1,1,44017.477033385614,752681.9923371647,3508035.714285714,62.88211004769373,4.660714285714286,79.69642857142857,17.099616858237546,162,
apartamento,4200000,84.0,2,2,2,Villa Carlota,6.2234406,-75.57277,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-villa-carlota-2-habitaciones-2-banos-2-garajes/MC6418853,6,14.0,42.0,7056.0,4,1,55077.373494113235,766566.5722379603,3656729.7297297297,78.68196213444747,4.77027027027027,66.39259459459458,13.91799433427762,296,
apartamento,4500000,90.0,2,2,1,Las Lomas No.1,6.212908,-75.563286,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-las-lomas-no.-1-2-habitaciones-2-banos-1-garajes/MC6293239,5,18.0,45.0,8100.0,1,1,45001.69824595454,959857.6972833117,3989086.0215053763,64.28814035136364,4.155913978494624,88.64301075268817,21.329366106080204,105,
apartamento,9800000,310.0,5,5,2,Las Acacias,6.2432823,-75.59967,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-las-acacias-5-habitaciones-5-banos-2-garajes/MC6415209,12,25.833333333333332,62.0,96100.0,4,1,35486.92515779982,761218.5686653772,4741566.265060241,50.69560736828546,6.228915662650603,133.6144578313253,21.450676982591876,78,
apartamento,3800000,84.0,3,1,1,Las Mercedes,6.2374593,-75.608624,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-laureles-estadio-3-habitaciones-1-banos-1-garajes/16631-M6470084,5,16.8,28.0,7056.0,1,1,40291.26213592233,592857.1428571428,2766666.6666666665,57.558945908460466,4.666666666666667,68.66666666666667,14.714285714285715,3,
apartamento,6700000,128.0,3,4,2,El Tesoro,6.206064,-75.559079,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-las-santas-poblado-3-habitaciones-4-banos-2-garajes/21472-M6275575,9,14.222222222222221,42.666666666666664,16384.0,4,1,49096.0999682076,1080169.608501594,4303300.599491956,70.137285668868,3.983911939034716,87.65055884843353,22.00112858660999,563,
casa,10500000,270.0,3,5,4,Los Balsos No.1,6.186848163604736,-75.56006622314453,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-los-balsos-no.1-3-habitaciones-5-banos-4-garajes/687-M5056851,12,22.5,90.0,72900.0,16,1,52037.343937504564,1051901.7165937396,4139337.7483443706,74.33906276786367,3.9350993377483436,79.54552317880795,20.214362167620333,391,
casa,9000000,260.0,4,5,2,Lalinde,6.214565,-75.564393,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-el-poblado-4-habitaciones-5-banos-2-garajes/21472-M6364306,11,23.636363636363637,65.0,67600.0,4,1,55648.79272697397,1030855.6097560975,4515500.0,79.49827532424852,4.380341880341881,81.1428205128205,18.52431219512195,150,
apartamento,6200000,300.0,4,3,2,Los Conquistadores,6.2418622970581055,-75.58100891113281,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-conquistadores-4-habitaciones-3-banos-2-garajes/12116-M4500051,9,33.333333333333336,75.0,90000.0,4,1,38541.58754272693,725894.1344778255,3843939.393939394,55.05941077532418,5.295454545454546,99.73484848484848,18.834048640915594,106,
apartamento,5600000,210.0,3,3,3,San Lucas,6.177539825439453,-75.5631103515625,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-san-lucas-3-habitaciones-3-banos-3-garajes/687-M2094647,9,23.333333333333332,70.0,44100.0,9,1,51309.5937989684,1088151.9507186858,4280533.117932148,73.29941971281201,3.9337641357027464,83.42558966074313,21.207572895277206,332,
apartamento,8500000,137.0,3,4,2,Lalinde,6.2136915,-75.5679573,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-castropol-3-habitaciones-4-banos-2-garajes/755-M6453706,9,15.222222222222221,45.666666666666664,18769.0,4,1,55648.79272697397,1030855.6097560975,4515500.0,79.49827532424852,4.380341880341881,81.1428205128205,18.52431219512195,150,
apartamento,16000000,450.0,3,4,2,El Poblado,6.2083967,-75.5657952,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-provenza-3-habitaciones-4-banos-2-garajes/19797-M6230300,9,50.0,150.0,202500.0,4,1,55975.988001215745,1198166.0231660232,5215546.218487395,79.96569714459392,4.352941176470588,93.17470588235295,21.405000000000005,75,
apartamento,4900000,186.0,3,4,2,Los Naranjos,6.197798728942871,-75.55308532714844,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-tesoro-3-habitaciones-4-banos-2-garajes/687-M2424916,9,20.666666666666668,62.0,34596.0,4,1,53191.79337828114,954885.145482389,3779030.303030303,75.98827625468734,3.9575757575757575,71.04536363636365,17.951738131699848,186,
casa,3500000,100.0,3,3,1,Asomadera No.1,6.229118,-75.563621,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-loma-del-indio-3-habitaciones-3-banos-1-garajes/21472-M6364733,7,14.285714285714286,33.333333333333336,10000.0,1,1,50894.75886201126,707768.5950413223,3892727.272727273,72.7067983743018,5.500000000000001,76.48581818181819,13.906512396694215,104,
apartamento,7700000,180.0,3,4,3,El Tesoro,6.204034328460693,-75.55548858642578,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-tesoro-3-habitaciones-4-banos-3-garajes/687-M6061443,10,18.0,60.0,32400.0,9,1,49096.0999682076,1080169.608501594,4303300.599491956,70.137285668868,3.983911939034716,87.65055884843353,22.00112858660999,563,
apartamento,2800000,75.0,2,2,1,La Palma,6.229584,-75.600515,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-belen-la-palma-2-habitaciones-2-banos-1-garajes/21472-M6372184,5,15.0,37.5,5625.0,1,1,34231.30515559684,638095.2380952381,3983783.7837837837,48.901864507995484,6.243243243243243,116.37837837837837,18.64069264069264,37,
apartamento,14500000,300.0,3,4,3,El Tesoro,6.203347682952881,-75.55573272705078,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-tesoro-3-habitaciones-4-banos-3-garajes/687-M5453423,10,30.0,100.0,90000.0,9,1,49096.0999682076,1080169.608501594,4303300.599491956,70.137285668868,3.983911939034716,87.65055884843353,22.00112858660999,563,
apartamento,6700000,104.0,2,3,1,Altos del Poblado,6.214964389801025,-75.55577087402344,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-altos-del-poblado-2-habitaciones-3-banos-1-garajes/687-M5829779,6,17.333333333333332,52.0,10816.0,1,1,57348.39322064172,1045577.9325120514,4603995.2830188675,81.92627602948818,4.403301886792453,80.28115566037735,18.23203535083021,276,
apartamento,7600000,212.0,2,3,2,Los Conquistadores,6.242353439331055,-75.58460998535156,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-conquistadores-2-habitaciones-3-banos-2-garajes/12116-M6224477,7,30.285714285714285,106.0,44944.0,4,1,38541.58754272693,725894.1344778255,3843939.393939394,55.05941077532418,5.295454545454546,99.73484848484848,18.834048640915594,106,
apartamento,8100000,112.0,3,3,2,Castropol,6.216162204742432,-75.56681823730469,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-castropol-3-habitaciones-3-banos-2-garajes/687-M5453622,8,14.0,37.333333333333336,12544.0,4,1,51110.478136788275,812016.8067226891,3732489.270386266,73.0149687668404,4.5965665236051505,73.02786838340486,15.887482103952692,475,
casa,9800000,330.0,4,3,2,Las Lomas No.1,6.210595,-75.560788,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-las-lomas-n1-4-habitaciones-3-banos-2-garajes/21472-M6148531,9,36.666666666666664,82.5,108900.0,4,1,45001.69824595454,959857.6972833117,3989086.0215053763,64.28814035136364,4.155913978494624,88.64301075268817,21.329366106080204,105,
apartamento,10000000,170.0,3,5,2,Asomadera No.2,6.219329,-75.563293,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-poblado-3-habitaciones-5-banos-2-garajes/21472-M6464785,10,17.0,56.666666666666664,28900.0,4,1,48368.178983649144,834368.9320388349,3978703.703703704,69.09739854807022,4.768518518518519,82.25870370370372,17.250368932038835,76,
apartamento,4150000,90.0,2,2,1,El Velódromo,6.253531,-75.595742,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-estadio-2-habitaciones-2-banos-1-garajes/21472-M6383919,5,18.0,45.0,8100.0,1,1,34544.347473107366,678087.6494023905,4600000.0,49.349067818724805,6.783783783783783,133.16216216216216,19.62948207171315,37,
apartamento,3800000,70.0,1,2,1,Castropol,6.215413706,-75.567132647,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-castropol-1-habitaciones-2-banos-1-garajes/16211-M6360965,4,17.5,70.0,4900.0,1,1,51110.478136788275,812016.8067226891,3732489.270386266,73.0149687668404,4.5965665236051505,73.02786838340486,15.887482103952692,475,
apartamento,6500000,135.0,3,2,2,Las Lomas No.2,6.208218097686768,-75.55848693847656,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-tesoro-3-habitaciones-2-banos-2-garajes/17141-M6373100,7,19.285714285714285,45.0,18225.0,4,1,47091.882247992864,965082.2669104205,4124218.75,67.27411749713266,4.2734375,87.578125,20.493601462522854,78,
apartamento,5500000,130.0,3,2,1,Lalinde,6.214491423,-75.565598945,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-lalinde-3-habitaciones-2-banos-1-garajes/16211-M6360347,6,21.666666666666668,43.333333333333336,16900.0,1,1,55648.79272697397,1030855.6097560975,4515500.0,79.49827532424852,4.380341880341881,81.1428205128205,18.52431219512195,150,
apartamento,3200000,85.0,3,2,0,Los Pinos,6.2535459,-75.5973513,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-medellin-3-habitaciones-2-banos/11813-M5965769,5,17.0,28.333333333333332,7225.0,0,0,30000.0,672000.0,5600000.0,42.857142857142854,8.333333333333334,186.66666666666666,22.4,4,
apartamento,4500000,85.0,3,2,1,Castropol,6.217790899,-75.569359966,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-castropol-3-habitaciones-2-banos-1-garajes/17021-M6328813,6,14.166666666666666,28.333333333333332,7225.0,1,1,51110.478136788275,812016.8067226891,3732489.270386266,73.0149687668404,4.5965665236051505,73.02786838340486,15.887482103952692,475,
apartamento,10000000,350.0,3,5,4,El Nogal-Los Almendros,6.2382325,-75.5979415,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-nogal-los-almendros-3-habitaciones-5-banos-4-garajes/737-M6385310,12,29.166666666666668,116.66666666666667,122500.0,16,1,32067.787703625854,681843.5754189944,4358928.571428572,45.811125290894076,6.392857142857143,135.92857142857144,21.262569832402235,27,
apartamento,6900000,126.0,3,3,3,Patio Bonito,6.2058542,-75.5740648,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-patio-bonito-3-habitaciones-3-banos-3-garajes/12782-M6228955,9,14.0,42.0,15876.0,9,1,44017.477033385614,752681.9923371647,3508035.714285714,62.88211004769373,4.660714285714286,79.69642857142857,17.099616858237546,162,
apartamento,3500000,60.0,1,2,1,Cerro Nutibara,6.23815142,-75.577922408,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-cerro-nutibara-1-habitaciones-2-banos-1-garajes/2511-M6387756,4,15.0,60.0,3600.0,1,1,48230.769230769234,729069.7674418605,3135000.0,68.9010989010989,4.3,65.0,15.116279069767442,6,
apartamento,11000000,242.0,3,3,2,Los Balsos No.1,6.191341,-75.564953,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-loma-de-los-balsos-3-habitaciones-3-banos-2-garajes/847-M5004271,8,30.25,80.66666666666667,58564.0,4,1,52037.343937504564,1051901.7165937396,4139337.7483443706,74.33906276786367,3.9350993377483436,79.54552317880795,20.214362167620333,391,
apartamento,5800000,125.0,3,2,1,Santa María de Los Ángeles,6.19272,-75.57821,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-santa-maria-de-los-angeles-3-habitaciones-2-banos-1-garajes/16120-M6372207,6,20.833333333333332,41.666666666666664,15625.0,1,1,50371.8176973218,855814.6766169154,3759972.6775956284,71.95973956760258,4.39344262295082,74.64437158469946,16.98995024875622,235,
apartamento,7000000,90.0,3,2,2,Las Palmas,6.23866,-75.56479,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-las-palmas-3-habitaciones-2-banos-2-garajes/16120-M5722374,7,12.857142857142858,30.0,8100.0,4,1,53683.55610817532,1046666.6666666666,4212195.12195122,76.69079444025046,4.024390243902439,78.46341463414635,19.496969696969696,44,
apartamento,5550000,95.0,3,2,1,Los Balsos No.1,6.193016,-75.5630775,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-no.-1-3-habitaciones-2-banos-1-garajes/16632-M6480815,6,15.833333333333334,31.666666666666668,9025.0,1,1,52037.343937504564,1051901.7165937396,4139337.7483443706,74.33906276786367,3.9350993377483436,79.54552317880795,20.214362167620333,391,
casa,18500000,425.0,4,5,3,El Tesoro,6.20698,-75.55064,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-poblado-4-habitaciones-5-banos-3-garajes/16120-M6483707,12,35.416666666666664,106.25,180625.0,9,1,49096.0999682076,1080169.608501594,4303300.599491956,70.137285668868,3.983911939034716,87.65055884843353,22.00112858660999,563,
apartamento,11400000,215.0,4,4,4,Alejandría,6.20213,-75.56898,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-poblado-4-habitaciones-4-banos-4-garajes/2398-M6037438,12,17.916666666666668,53.75,46225.0,16,1,50327.58429434977,956401.826755297,3908419.689303905,71.89654899192824,4.086587436332767,77.65959252971138,19.003531366846698,338,
