barrio,barrio_1,precio,area,habitaciones,baños,parqueaderos,tipo,latitud,longitud,url
Loma Del Indio,LOMA DEL INDIO,350000000,57.0,3,2,0,Apartamento,6.2291178925,-75.5631751765,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-loma-del-indio-3-habitaciones-2-banos/21644-M6291340
LAURELES,LAS ACACIAS,650000000,110.0,4,3,1,Apartamento,6.2424750328063965,-75.59864807128906,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-las-acacias-4-habitaciones-3-banos-1-garajes/20692-M6093068
Conquistadores,LOS CONQUISTADORES,1950000000,363.0,5,4,0,Casa,6.2399615,-75.5833665,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-los-conquistadores-5-habitaciones-4-banos/21417-M6127908
EL POBLADO,LA FLORIDA,1170000000,138.0,3,4,3,Apartamento,6.201908111572266,-75.56968688964844,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-la-florida-3-habitaciones-4-banos-3-garajes/687-M3792940
El Poblado,EL POBLADO,900000000,93.0,3,2,2,Apartamento,4.60393565,-74.0753087529,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-poblado-3-habitaciones-2-banos-2-garajes/20765-M6135435
EL POBLADO,CASTROPOL,1010000000,167.0,3,3,2,Apartamento,6.216085433959961,-75.56693267822266,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-castropol-3-habitaciones-3-banos-2-garajes/687-M3904858
EL POBLADO,LOS BALSOS NO1,810000000,101.0,3,2,2,Apartamento,6.186677932739258,-75.55992889404297,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-los-balsos-no1-3-habitaciones-2-banos-2-garajes/687-M6085029
EL POBLADO,SIMESA,920000000,87.0,3,2,1,Apartamento,6.220894813537598,-75.5740966796875,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-simesa-3-habitaciones-2-banos-1-garajes/687-M6331948
EL POBLADO,CASTROPOL,1150000000,117.0,2,3,2,Apartamento,6.216162204742432,-75.56681823730469,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-castropol-2-habitaciones-3-banos-2-garajes/687-M5584854
Los Colores,CUARTA BRIGADA,680000000,75.0,2,2,1,Apartamento,6.2620025,-75.587831,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-cuarta-brigada-2-habitaciones-2-banos-1-garajes/21388-M6226303
Provenza,LAS LOMAS NO 1,2850000000,250.0,4,5,3,Apartamento,6.20784854,-75.56011109,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-las-lomas-no.1-4-habitaciones-5-banos-3-garajes/19797-M6016282
Envigado,ENVIGADO,1050000000,190.0,4,4,2,Apartamento,6.1685023194,-75.5919241905,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-envigado-4-habitaciones-4-banos-2-garajes/11706-M6211626
Poblado,CASTROPOL,900000000,86.0,3,3,2,Apartamento,6.2209135159142,-75.56857827997,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-castropol-3-habitaciones-3-banos-2-garajes/21303-M6150874
Laureles,LAURELES,1390000000,170.0,2,3,1,Apartamento,6.23968145,-75.59622208,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-laureles-2-habitaciones-3-banos-1-garajes/19797-M5693237
EL POBLADO,ALEJANDRIA,450000000,74.0,2,2,2,Apartamento,6.199678897857666,-75.56968688964844,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-alejandria-2-habitaciones-2-banos-2-garajes/687-M1999260
Laureles,LAURELES,1200000000,172.0,4,3,1,Apartamento,6.2525706946,-75.5865812302,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-laureles-4-habitaciones-3-banos-1-garajes/20490-M6308876
EL POBLADO,LA AGUACATALA,1800000000,250.0,5,5,1,Apartamento,6.197758674621582,-75.57624053955078,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-la-aguacatala-5-habitaciones-5-banos-1-garajes/687-M5406825
La Candelaria,BOSTON,329000000,57.0,3,2,0,Apartamento,6.245834099,-75.56137668,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-boston-3-habitaciones-2-banos/19797-M6412270
LA AMERICA,CALASANZ,265000000,38.0,2,1,0,Apartamento,6.260739803314209,-75.59872436523438,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-calasanz-2-habitaciones-1-banos/12116-M6413154
poblado,LA FLORIDA,480000000,100.0,2,2,1,Apartamento,6.203742504119873,-75.56681823730469,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-la-florida-2-habitaciones-2-banos-1-garajes/687-M2267242
El Poblado,EL POBLADO,1130000000,200.0,4,3,2,Apartamento,6.1719786516,-75.3250509315,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-poblado-4-habitaciones-3-banos-2-garajes/20765-M6019187
EL POBLADO,ALTOS DEL POBLADO,975000000,93.0,2,3,1,Apartamento,6.214538097381592,-75.5540542602539,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-altos-del-poblado-2-habitaciones-3-banos-1-garajes/687-M6333303
Castropol,CASTROPOL,830000000,164.0,3,3,2,Apartamento,6.2139126,-75.569228,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-castropol-3-habitaciones-3-banos-2-garajes/16065-M5145045
Ciudad Del Rio,CIUDAD DEL RIO,725000000,85.0,3,2,1,Apartamento,6.222,-75.57349,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-ciudad-del-rio-3-habitaciones-2-banos-1-garajes/18518-M5955127
El Tesoro,EL TESORO,1250000000,118.0,3,3,2,Apartamento,6.20464,-75.55459,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-tesoro-3-habitaciones-3-banos-2-garajes/5136-M6458890
La Acuarela,LA ACUARELA,7000000000,550.0,3,4,4,Casa,6.216138,-75.56065,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-la-acuarela-3-habitaciones-4-banos-4-garajes/2671-M5276604
Lorena,LORENA,915000000,174.0,3,3,1,Casa,6.24722,-75.59871,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-lorena-3-habitaciones-3-banos-1-garajes/4229-M5676808
Ferrini,FERRINI,220000000,94.0,2,1,0,Casa,6.2705408,-75.596802,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-ferrini-2-habitaciones-1-banos/16958-M4968898
Castropol Poblado,CASTROPOL,1300000000,150.0,3,2,2,Apartamento,6.216833225,-75.565776041,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-castropol-3-habitaciones-2-banos-2-garajes/16632-M6411980
Castropol,NA,1650000000,128.0,1,2,1,Apartamento,0.0,0.0,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-na-1-habitaciones-2-banos-1-garajes/20033-M6318146
EL POBLADO,EL TESORO,4200000000,650.0,4,5,4,Casa,6.201773643493652,-75.55289459228516,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-el-tesoro-4-habitaciones-5-banos-4-garajes/687-M3547870
La Castellana,NA,1300000000,206.0,5,5,2,Apartamento,0.0,0.0,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-na-5-habitaciones-5-banos-2-garajes/19797-M6084987
EL POBLADO,SANTA MARIA DE LOS ANGELES,660000000,66.0,1,2,1,Apartamento,6.18872594833374,-75.57898712158203,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-santa-maria-de-los-angeles-1-habitaciones-2-banos-1-garajes/687-M6210956
EL POBLADO,SANTA MARIA DE LOS ANGELES,645000000,66.0,1,2,1,Apartamento,6.188939571380615,-75.5785140991211,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-santa-maria-de-los-angeles-1-habitaciones-2-banos-1-garajes/687-M6211006
Centro,CENTRO,670000000,297.0,5,4,1,Apartamento,6.2487097006,-75.5636639653,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-centro-5-habitaciones-4-banos-1-garajes/21744-M6334206
San Joaquin,SAN JOAQUIN,2000000000,326.0,5,5,0,Casa,6.247949,-75.582491,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-san-joaquin-5-habitaciones-5-banos/19797-M6400590
Ciudad Del Rio,CIUDAD DEL RIO,1050000000,105.17,3,3,2,Apartamento,6.2476376,-75.5658153,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-ciudad-del-rio-3-habitaciones-3-banos-2-garajes/21131-M6304152
La Castellana,NA,570000000,74.0,2,2,1,Apartamento,0.0,0.0,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-na-2-habitaciones-2-banos-1-garajes/20033-M6073210
BELEN,LA HONDONADA,330000000,48.0,3,2,1,Apartamento,6.205020427703857,-75.60602569580078,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-la-hondonada-3-habitaciones-2-banos-1-garajes/12116-M5658953
LAURELES,LAURELES,970000000,125.0,3,3,2,Apartamento,6.242822647094727,-75.59597778320312,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-laureles-3-habitaciones-3-banos-2-garajes/12116-M6433952
Carlos Restrepo,NA,600000000,115.0,4,2,0,Apartamento,0.0,0.0,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-na-4-habitaciones-2-banos/20033-M6440142
EL POBLADO,EL TESORO,980000000,223.0,3,3,1,Apartamento,6.203347682952881,-75.55573272705078,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-tesoro-3-habitaciones-3-banos-1-garajes/687-M5436587
EL POBLADO,LOS BALSOS NO 1,710000000,88.0,3,2,1,Apartamento,6.193654537200928,-75.56272888183594,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-los-balsos-no.1-3-habitaciones-2-banos-1-garajes/687-M5518148
LAURELES,LA CASTELLANA,880000000,105.0,3,2,1,Apartamento,6.24075174331665,-75.6045150756836,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-la-castellana-3-habitaciones-2-banos-1-garajes/12116-M4965773
Laureles,NA,1600000000,140.0,3,3,0,Apartamento,0.0,0.0,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-na-3-habitaciones-3-banos/20033-M6190519
Laureles,LAURELES,970000000,205.0,4,3,2,Apartamento,6.25159,-75.5888,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-laureles-4-habitaciones-3-banos-2-garajes/21508-M6441124
BELEN,SAN BERNARDO,470000000,113.0,5,3,0,Apartamento,6.227161884307861,-75.59651947021484,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-san-bernardo-5-habitaciones-3-banos/12116-M4320423
BELEN,LA MOTA,700000000,149.0,4,3,2,Casa,6.209763526916504,-75.59870910644531,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-la-mota-4-habitaciones-3-banos-2-garajes/12116-M4748894
LAURELES,LOS CONQUISTADORES,490000000,140.0,3,3,1,Apartamento,6.242410659790039,-75.58174896240234,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-los-conquistadores-3-habitaciones-3-banos-1-garajes/12116-M4816381
BELEN,LOMA DE LOS BERNAL,690000000,180.0,3,3,2,Casa,6.220309734344482,-75.60176086425781,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-loma-de-los-bernal-3-habitaciones-3-banos-2-garajes/12116-M3470067
La America,NA,850000000,158.0,4,3,2,Apartamento,0.0,0.0,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-na-4-habitaciones-3-banos-2-garajes/20033-M6038393
Los Colores,CUARTA BRIGADA,560000000,83.0,3,2,1,Apartamento,6.261230176,-75.586526866,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-cuarta-brigada-3-habitaciones-2-banos-1-garajes/21388-M6120283
EL POBLADO,ALEJANDRIA,1820000000,210.0,3,4,2,Apartamento,6.199944019317627,-75.57036590576172,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-alejandria-3-habitaciones-4-banos-2-garajes/687-M5338665
EL POBLADO,LA LINDE,1030000000,131.0,3,4,2,Apartamento,6.21571683883667,-75.56344604492188,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-la-linde-3-habitaciones-4-banos-2-garajes/687-M4147382
BELEN RODEO ALTO,LA HONDONADA,440000000,66.0,3,2,1,Apartamento,6.203616142272949,-75.6012191772461,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-la-hondonada-3-habitaciones-2-banos-1-garajes/12116-M6127944
Medellin Zona 3 Laureles,LAURELES,900000000,167.0,4,4,2,Apartamento,6.2413985,-75.5949715,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-laureles-4-habitaciones-4-banos-2-garajes/21369-M6111265
EL POBLADO,LOS BALSOS NO 1,1270000000,220.0,3,4,3,Apartamento,6.186972618103027,-75.56159210205078,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-los-balsos-no.1-3-habitaciones-4-banos-3-garajes/687-M4146713
JARDINES DE SANTA MONICA,CAMPO ALEGRE,545000000,240.0,5,2,0,Casa,6.253739356994629,-75.61116790771484,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-campo-alegre-5-habitaciones-2-banos/18995-M5681627
EL POBLADO,SAN LUCAS,1320000000,190.0,2,3,2,Apartamento,6.185690879821777,-75.56771087646484,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-san-lucas-2-habitaciones-3-banos-2-garajes/687-M3242461
EL POBLADO,LOS BALSOS NO2,1870000000,182.0,2,3,2,Apartamento,6.19558048248291,-75.56987762451172,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-los-balsos-no2-2-habitaciones-3-banos-2-garajes/687-M6013425
EL POBLADO,ALEJANDRIA,910000000,116.0,3,3,2,Apartamento,6.196075916290283,-75.5660400390625,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-alejandria-3-habitaciones-3-banos-2-garajes/687-M4466041
Belen Rosales,ROSALES,700000000,85.0,4,2,0,Casa,6.23719337,-75.59156348,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-rosales-4-habitaciones-2-banos/19700-M6196065
LOS COLORES,LOS COLORES,850000000,146.0,4,4,1,Apartamento,6.266544818878174,-75.59243774414062,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-los-colores-4-habitaciones-4-banos-1-garajes/20274-M6121814
El Poblado,EL POBLADO,1550000000,230.0,4,5,2,Apartamento,6.2011321,-75.5730827,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-poblado-4-habitaciones-5-banos-2-garajes/22123-M6419387
LAURELES,CUARTA BRIGADA,760000000,106.0,3,3,2,Apartamento,6.261614799499512,-75.58550262451172,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-cuarta-brigada-3-habitaciones-3-banos-2-garajes/12116-M5730280
EL POBLADO,LOS NARANJOS,2530000000,400.0,5,5,4,Casa,6.193109035491943,-75.5586166381836,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-los-naranjos-5-habitaciones-5-banos-4-garajes/687-M3781247
Laureles,LAURELES,700000000,170.0,4,4,2,Apartamento,6.243725,-75.593646,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-laureles-4-habitaciones-4-banos-2-garajes/21472-M6256840
BELEN,LOMA DE LOS BERNAL,595000000,82.0,3,2,1,Apartamento,6.217012405395508,-75.60391998291016,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-loma-de-los-bernal-3-habitaciones-2-banos-1-garajes/12116-M6097709
Conquistadores,LOS CONQUISTADORES,900000000,137.0,3,3,1,Apartamento,6.2418,-75.58278,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-los-conquistadores-3-habitaciones-3-banos-1-garajes/4660-M5796080
Las Palmas,LAS PALMAS,6000000000,500.0,4,4,2,Casa,6.1965478,-75.558908,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-las-palmas-4-habitaciones-4-banos-2-garajes/17593-M5200421
Los Colores,LOS COLORES,690000000,88.6,3,2,1,Apartamento,6.2665446,-75.5924368,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-los-colores-3-habitaciones-2-banos-1-garajes/13794-M6470927
El Poblado,EL TESORO,1400000000,165.0,3,4,2,Apartamento,6.206014098,-75.559523697,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-tesoro-3-habitaciones-4-banos-2-garajes/10280-M6278383
La Calera,EL TESORO,2500000000,332.0,3,4,3,Apartamento,6.19858,-75.55679,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-tesoro-3-habitaciones-4-banos-3-garajes/509-M4428674
EL POBLADO LOS BALSOS,EL CASTILLO,1390000000,217.7,4,4,2,Casa,6.19166898727417,-75.56975555419922,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-el-castillo-4-habitaciones-4-banos-2-garajes/5570-M6100474
Santa Fe,SANTA FE,500000000,153.0,3,3,1,Casa,6.2211101,-75.5873637,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-santa-fe-3-habitaciones-3-banos-1-garajes/18714-M6395732
Castropol Poblado,CASTROPOL,650000000,75.0,3,2,1,Apartamento,6.217790899,-75.569359966,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-castropol-3-habitaciones-2-banos-1-garajes/16632-M6411448
Los Balsos,LOS BALSOS,1350000000,249.0,3,4,2,Casa,6.18461,-75.56008,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-los-balsos-3-habitaciones-4-banos-2-garajes/16120-M4457667
Calasanz,CALASANZ,380000000,58.0,3,2,1,Apartamento,6.2512899,-75.5759735,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-calasanz-3-habitaciones-2-banos-1-garajes/19700-M6404745
EL POBLADO,ALEJANDRIA,1480000000,260.0,3,4,3,Apartamento,6.202394008636475,-75.56706237792969,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-alejandria-3-habitaciones-4-banos-3-garajes/687-M2258746
LAURELES,LAS ACACIAS,845000000,150.0,3,3,3,Apartamento,6.23954439163208,-75.5984115600586,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-las-acacias-3-habitaciones-3-banos-3-garajes/12116-M3920913
EL POBLADO,ALTOS DEL POBLADO,1210000000,122.0,2,3,2,Apartamento,6.216899871826172,-75.55632781982422,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-altos-del-poblado-2-habitaciones-3-banos-2-garajes/687-M5688996
EL POBLADO,EL TESORO,700000000,157.0,3,3,2,Apartamento,6.203347682952881,-75.55573272705078,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-tesoro-3-habitaciones-3-banos-2-garajes/687-M5272262
LA AMERICA,CALASANZ,485000000,70.0,3,2,1,Apartamento,6.260590076446533,-75.59874725341797,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-calasanz-3-habitaciones-2-banos-1-garajes/12116-M5734374
EL POBLADO,CASTROPOL,610000000,76.0,3,2,1,Apartamento,6.224756717681885,-75.56730651855469,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-castropol-3-habitaciones-2-banos-1-garajes/687-M5749277
El Poblado,EL POBLADO,890000000,86.91,2,2,2,Apartamento,6.2205746723,-75.5694603294,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-poblado-2-habitaciones-2-banos-2-garajes/20775-M6353631
LAURELES,LAS ACACIAS,485000000,51.0,1,1,1,Apartamento,6.2425665855407715,-75.60087585449219,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-las-acacias-1-habitaciones-1-banos-1-garajes/12116-M5805431
EL POBLADO,LAS LOMAS No 2,3700000000,430.0,5,5,2,Casa,6.211206436157227,-75.55854034423828,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-las-lomas-no.2-5-habitaciones-5-banos-2-garajes/687-M2766010
Laureles,LAURELES,730000000,101.0,3,3,1,Apartamento,6.248369,-75.59325,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-laureles-3-habitaciones-3-banos-1-garajes/19797-M5693531
EL POBLADO,LOS BALSOS No 2,1015000000,134.0,3,4,2,Apartamento,6.194865703582764,-75.57178497314453,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-los-balsos-no.2-3-habitaciones-4-banos-2-garajes/687-M3686632
EL POBLADO,SIMESA,970000000,106.0,3,3,2,Apartamento,6.217248916625977,-75.57366180419922,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-simesa-3-habitaciones-3-banos-2-garajes/687-M5478671
BELEN,LOMA DE LOS BERNAL,1050000000,124.0,3,4,2,Apartamento,6.217823028564453,-75.60379028320312,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-loma-de-los-bernal-3-habitaciones-4-banos-2-garajes/12116-M5805390
EL POBLADO,CASTROPOL,545000000,69.0,3,2,1,Apartamento,6.224347114562988,-75.56739807128906,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-castropol-3-habitaciones-2-banos-1-garajes/687-M6324103
EL POBLADO,EL POBLADO,2260000000,340.0,4,5,3,Casa,6.188208103179932,-75.5527572631836,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-el-poblado-4-habitaciones-5-banos-3-garajes/687-M3428885
EL POBLADO,EL TESORO,1650000000,169.0,3,3,2,Apartamento,6.204469203948975,-75.55521392822266,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-tesoro-3-habitaciones-3-banos-2-garajes/687-M6166391
EL POBLADO,EL TESORO,1220000000,143.0,3,3,2,Apartamento,6.2036213874816895,-75.55520629882812,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-tesoro-3-habitaciones-3-banos-2-garajes/687-M5847839
